Id,SalePrice
2100,192439.7
2101,100420.35
2102,121188.1787
2103,91497.61357
2104,134358.5369
2105,192439.7
2106,60788.79964
2107,202951.4695
2108,118159.0766
2109,109775.2083
2110,124246.3582
2111,192439.7
2112,192439.7
2113,118303.1317
2114,110943.2524
2115,175365.3625
2116,121034.4812
2117,167179.0601
2118,114802.8251
2119,116381.3661
2120,93910.91236
2121,192439.7
2122,121389.9684
2123,192439.7
2124,183775.164
2125,128536.5064
2126,144223.8412
2127,192439.7
2128,137000.5919
2129,192439.7
2130,152310.3843
2131,151493.4036
2132,192439.7
2133,145435.4668
2134,126130.9207
2135,129026.1936
2136,192439.7
2137,100948.9823
2138,192439.7
2139,142186.1744
2140,139246.8053
2141,192439.7
2142,192439.7
2143,192439.7
2144,134013.5937
2145,143438.8571
2146,198199.8746
2147,192439.7
2148,148687.4903
2149,192439.7
2150,244086.4705
2151,97073.75727
2152,192439.7
2153,165106.715
2154,192439.7
2155,130009.6134
2156,192439.7
2157,230894.6094
2158,192439.7
2159,219403.2637
2160,177404.3536
2161,226200.9025
2162,384436.1696
2163,364119.8712
2164,192439.7
2165,192439.7
2166,143002.0272
2167,192439.7
2168,192439.7
2169,193203.7721
2170,213447.0077
2171,192439.7
2172,192439.7
2173,184668.4728
2174,192439.7
2175,192439.7
2176,192439.7
2177,250131.7737
2178,207692.7767
2179,192439.7
2180,228602.3656
2181,191941.8111
2182,223554.3619
2183,193019.9041
2184,113320.48
2185,99414.08102
2186,146092.9402
2187,192439.7
2188,155365.5062
2189,192439.7
2190,192439.7
2191,192439.7
2192,192439.7
2193,192439.7
2194,192439.7
2195,106619.6396
2196,101865.116
2197,107940.8276
2198,160076.6516
2199,164455.3684
2200,145264.3393
2201,147522.3437
2202,202321.7194
2203,192439.7
2204,192439.7
2205,192439.7
2206,135400.402
2207,222776.0306
2208,264772.0235
2209,264745.6294
2210,131281.3363
2211,127320.2081
2212,134979.7543
2213,192439.7
2214,171823.0402
2215,108750.5931
2216,169991.4175
2217,192439.7
2218,126233.494
2219,119901.8976
2220,13423.31714
2221,345496.1329
2222,299765.2722
2223,192439.7
2224,192439.7
2225,125354.7813
2226,185348.8074
2227,187272.1589
2228,277086.6222
2229,250396.6131
2230,153479.9858
2231,217630.0345
2232,175314.6843
2233,183829.0001
2234,239832.7
2235,192439.7
2236,249509.5103
2237,309181.4051
2238,197706.3558
2239,192439.7
2240,149704.9029
2241,160420.9486
2242,192439.7
2243,114505.6599
2244,107239.3549
2245,116113.473
2246,192439.7
2247,192439.7
2248,125816.4073
2249,112469.1379
2250,125354.2338
2251,192439.7
2252,198331.3626
2253,152536.0403
2254,192439.7
2255,192439.7
2256,168786.9872
2257,215223.0442
2258,192439.7
2259,192439.7
2260,131453.0698
2261,223818.5947
2262,248512.8042
2263,392657.9566
2264,473565.4929
2265,208693.3754
2266,330609.3893
2267,395247.9769
2268,469885.1979
2269,192439.7
2270,179685.0301
2271,217123.4193
2272,184219.5473
2273,144364.6845
2274,182431.9586
2275,159029.2415
2276,191495.8361
2277,179817.8405
2278,154024.6633
2279,126294.8657
2280,192439.7
2281,140526.153
2282,167087.9914
2283,108200.3671
2284,119178.9901
2285,156476.8552
2286,117701.9614
2287,389542.2938
2288,292795.6484
2289,356336.7025
2290,448606.7602
2291,350654.4645
2292,425768.1927
2293,476859.6995
2294,393645.1616
2295,479754.1266
2296,278929.8397
2297,392231.1949
2298,373626.1664
2299,353016.4779
2300,331946.1514
2301,192439.7
2302,258064.7267
2303,240706.0726
2304,254106.0378
2305,214362.9299
2306,202910.832
2307,205452.522
2308,217761.9597
2309,306575.8535
2310,212423.3096
2311,210849.6425
2312,192439.7
2313,164016.3045
2314,181869.02
2315,175890.2507
2316,198139.5453
2317,198540.8207
2318,187184.8169
2319,182867.0502
2320,183092.0597
2321,192439.7
2322,196889.2601
2323,196826.9928
2324,165876.9002
2325,211505.4015
2326,192439.7
2327,193031.9939
2328,192439.7
2329,188090.2154
2330,171690.5024
2331,347219.2528
2332,393382.842
2333,320189.3932
2334,274533.2343
2335,293019.2493
2336,326945.9376
2337,197202.625
2338,250640.601
2339,201450.754
2340,407694.7432
2341,192439.7
2342,230607.9816
2343,220309.3347
2344,211417.7699
2345,218007.1985
2346,223086.8562
2347,210543.6804
2348,257555.4778
2349,206297.6174
2350,192439.7
2351,291726.7464
2352,251700.1641
2353,272264.4075
2354,192439.7
2355,192439.7
2356,143876.4164
2357,188651.4244
2358,192439.7
2359,127064.3043
2360,102334.2111
2361,158174.0383
2362,192439.7
2363,148481.1045
2364,160477.2753
2365,207810.5516
2366,190747.9269
2367,212924.9416
2368,225156.8463
2369,192439.7
2370,167405.5705
2371,167624.1686
2372,191345.8429
2373,192439.7
2374,319155.6093
2375,230893.7015
2376,300513.9567
2377,349946.2975
2378,144830.9185
2379,226985.961
2380,182239.4
2381,170405.6602
2382,189014.9678
2383,190140.6804
2384,234427.796
2385,156219.7159
2386,122548.0661
2387,120928.9371
2388,182239.4
2389,119496.5946
2390,182239.4
2391,152510.6978
2392,113041.3911
2393,169640.7543
2394,148997.5784
2395,215802.8816
2396,182239.4
2397,182239.4
2398,114081.3976
2399,182239.4
2400,182239.4
2401,130390.844
2402,126560.2816
2403,138250.9564
2404,182239.4
2405,144732.0835
2406,138638.8315
2407,122865.5351
2408,138854.9732
2409,99878.23905
2410,183977.061
2411,111950.9784
2412,158771.8082
2413,124637.7143
2414,170889.7129
2415,131872.9891
2416,131863.6132
2417,142235.0413
2418,130947.8989
2419,120888.647
2420,125727.1166
2421,142265.5684
2422,182239.4
2423,182239.4
2424,182239.4
2425,235314.9849
2426,164791.2004
2427,182239.4
2428,180673.7038
2429,97953.44727
2430,131553.141
2431,97238.28443
2432,182239.4
2433,137506.1927
2434,131628.4354
2435,165634.9865
2436,91552.96716
2437,91268.85961
2438,110412.8286
2439,99087.41124
2440,124807.587
2441,88287.99698
2442,93228.18856
2443,144444.5483
2444,128399.6652
2445,75828.90842
2446,142230.122
2447,182239.4
2448,117032.1475
2449,105502.0887
2450,164900.4436
2451,117286.4174
2452,205864.467
2453,106542.8029
2454,130532.7591
2455,129368.3417
2456,154589.4617
2457,151808.5941
2458,136424.8752
2459,106105.7814
2460,182239.4
2461,126232.1839
2462,135814.8247
2463,121150.9259
2464,200241.6147
2465,138369.142
2466,117351.8994
2467,182239.4
2468,81326.98618
2469,85094.61491
2470,230270.7731
2471,221275.9848
2472,200335.5427
2473,136740.9312
2474,98592.19163
2475,223466.6981
2476,108038.1693
2477,117097.5112
2478,163461.6223
2479,96271.71196
2480,161429.0821
2481,182239.4
2482,118455.4709
2483,103023.247
2484,182239.4
2485,182239.4
2486,157589.4601
2487,202092.3278
2488,164351.1987
2489,154487.7661
2490,182239.4
2491,182239.4
2492,182239.4
2493,182239.4
2494,182239.4
2495,80751.0128
2496,224282.3912
2497,158478.2874
2498,111580.7896
2499,182239.4
2500,115205.8728
2501,138883.8787
2502,137792.3572
2503,103792.0147
2504,196428.1027
2505,223886.9622
2506,248417.0173
2507,278061.173
2508,246873.6815
2509,205742.9122
2510,201326.221
2511,172591.9309
2512,215351.4784
2513,182239.4
2514,229095.0542
2515,182239.4
2516,169089.12
2517,154037.5203
2518,133853.2087
2519,251117.6251
2520,230477.5669
2521,182745.6533
2522,182239.4
2523,116360.7641
2524,137177.7316
2525,150514.5133
2526,160680.9609
2527,122998.8752
2528,150698.4417
2529,147455.0598
2530,117764.1266
2531,182239.4
2532,221274.768
2533,187841.7904
2534,231189.8919
2535,182239.4
2536,182239.4
2537,262745.8399
2538,184188.4963
2539,186294.5832
2540,181436.334
2541,169914.5907
2542,157065.8221
2543,90899.97258
2544,132116.23
2545,126360.8142
2546,140081.7048
2547,137761.2806
2548,182239.4
2549,149722.388
2550,705719.1514
2551,122656.9218
2552,134877.8823
2553,182239.4
2554,182239.4
2555,88860.85159
2556,88889.1719
2557,91362.55435
2558,182239.4
2559,148218.6936
2560,160593.8566
2561,152517.5839
2562,148368.9846
2563,161726.276
2564,176549.2642
2565,183292.1346
2566,162989.4607
2567,142222.6656
2568,182239.4
2569,182239.4
2570,115697.0927
2571,182239.4
2572,167835.5958
2573,182239.4
2574,246749.316
2575,145655.5111
2576,182239.4
2577,182239.4
2578,92179.57101
2579,72437.22761
2580,182239.4
2581,133776.9962
2582,124571.5444
2583,286370.5237
2584,182239.4
2585,179664.5742
2586,219682.8047
2587,182239.4
2588,182239.4
2589,144976.5227
2590,202591.2004
2591,220837.4519
2592,211096.8208
2593,182239.4
2594,176223.952
2595,182239.4
2596,284349.8157
2597,182239.4
2598,182239.4
2599,383843.9655
2600,196000.8228
2601,117882.0257
2602,60874.10731
2603,182239.4
2604,182239.4
2605,54488.88457
2606,133822.5837
2607,182239.4
2608,200161.961
2609,148154.8567
2610,182239.4
2611,182239.4
2612,182239.4
2613,117583.4359
2614,110588.0718
2615,182239.4
2616,144826.5433
2617,182239.4
2618,182239.4
2619,206524.3756
2620,181697.5404
2621,182239.4
2622,174315.4424
2623,230469.7738
2624,275512.6454
2625,308377.4057
2626,182239.4
2627,189590.7446
2628,477310.1766
2629,515907.3453
2630,389669.2889
2631,479371.181
2632,421979.1877
2633,324515.2446
2634,436773.1804
2635,182239.4
2636,170309.9274
2637,182239.4
2638,276082.9948
2639,183946.6008
2640,149994.1983
2641,93206.60072
2642,172629.5677
2643,108590.9979
2644,119634.6039
2645,107607.8674
2646,91013.75151
2647,101392.1765
2648,143652.5882
2649,140445.656
2650,134623.6522
2651,132914.9079
2652,389697.2568
2653,260902.9821
2654,277995.0964
2655,413094.9397
2656,329570.5287
2657,372782.1307
2658,182239.4
2659,327198.9676
2660,362021.0409
2661,376645.4908
2662,396624.4248
2663,182239.4
2664,296243.6941
2665,326139.0223
2666,295356.2471
2667,174073.2347
2668,183467.5077
2669,191250.1253
2670,272234.9652
2671,183727.3257
2672,194355.1179
2673,182239.4
2674,182239.4
2675,184112.0032
2676,183270.6107
2677,182239.4
2678,182239.4
2679,275373.1688
2680,292367.8973
2681,182239.4
2682,314755.7819
2683,476094.4876
2684,182239.4
2685,182239.4
2686,242441.5237
2687,182239.4
2688,206224.559
2689,221802.8701
2690,394383.1358
2691,199976.4381
2692,182239.4
2693,212277.7004
2694,182239.4
2695,190573.9981
2696,178764.6111
2697,196130.4257
2698,192762.9963
2699,171475.0225
2700,146588.6666
2701,182239.4
2702,88288.61132
2703,116442.4951
2704,182239.4
2705,182239.4
2706,84830.82246
2707,182239.4
2708,182239.4
2709,182239.4
2710,182239.4
2711,287516.1425
2712,435802.5474
2713,163114.678
2714,141568.3219
2715,182239.4
2716,182239.4
2717,191080.8469
2718,212637.4831
2719,147469.7666
2720,165789.1445
2721,124945.8573
2722,141569.3545
2723,141880.1177
2724,118246.3943
2725,182239.4
2726,148637.659
2727,180056.7896
2728,182239.4
2729,140631.9887
2730,149036.4662
2731,128161.8263
2732,127594.7245
2733,160392.1838
2734,143897.1517
2735,133887.8224
2736,138944.8594
2737,120557.0758
2738,182239.4
2739,182239.4
2740,145465.0334
2741,138341.4669
2742,182239.4
2743,151911.0221
2744,159593.2035
2745,147133.7158
2746,138015.2872
2747,138514.2928
2748,109370.8551
2749,116429.7037
2750,120195.9863
2751,128610.4636
2752,215269.4571
2753,152741.0839
2754,275671.1681
2755,130628.0643
2756,93447.03515
2757,54137.99179
2758,80964.98892
2759,167973.4999
2760,127915.5699
2761,132947.3387
2762,127960.3973
2763,193630.7384
2764,125955.2177
2765,182239.4
2766,139659.8683
2767,86464.50871
2768,182239.4
2769,132745.3706
2770,140467.9367
2771,100159.859
2772,182239.4
2773,171210.4209
2774,149859.8423
2775,113824.4614
2776,140451.055
2777,137951.1848
2778,105550.5858
2779,123611.4237
2780,85907.04692
2781,82904.4379
2782,83433.95798
2783,82037.55223
2784,138817.0937
2785,137449.9289
2786,44397.71688
2787,126864.7962
2788,62583.87919
2789,165376.5385
2790,182239.4
2791,109646.9188
2792,182239.4
2793,159622.759
2794,89801.67454
2795,124248.8673
2796,101515.2111
2797,231854.5797
2798,112135.3922
2799,126263.5354
2800,182239.4
2801,112950.8035
2802,117116.7295
2803,161969.9869
2804,139518.0425
2805,98176.00466
2806,63828.84073
2807,165038.5693
2808,182239.4
2809,141688.7548
2810,130593.53
2811,182239.4
2812,182239.4
2813,182239.4
2814,152154.0655
2815,182239.4
2816,182239.4
2817,126659.4485
2818,127731.8589
2819,182239.4
2820,136641.5591
2821,81879.54905
2822,184034.9617
2823,325258.2837
2824,193612.9627
2825,135914.6874
2826,131147.1444
2827,133784.9141
2828,239595.8234
2829,197212.9386
2830,236457.8534
2831,186250.6371
2832,257861.1305
2833,320041.5467
2834,233763.3118
2835,221608.3491
2836,194153.1602
2837,155676.5808
2838,153859.5895
2839,149715.7153
2840,182239.4
2841,200782.5595
2842,217808.1838
2843,153802.0257
2844,178951.934
2845,105900.0515
2846,182239.4
2847,222023.0502
2848,182239.4
2849,197065.7575
2850,268060.6606
2851,182239.4
2852,223065.9347
2853,230585.6443
2854,134401.3027
2855,203031.8561
2856,200333.7216
2857,189206.7403
2858,205099.5706
2859,90639.22882
2860,182239.4
2861,125063.5263
2862,176914.071
2863,182239.4
2864,253931.5122
2865,132256.5405
2866,138928.3253
2867,88895.88776
2868,108854.1655
2869,112265.8285
2870,127586.6833
2871,182239.4
2872,21247.66938
2873,58271.91052
2874,152009.3023
2875,126601.4351
2876,153731.7647
2877,157009.0003
2878,154280.483
2879,153125.9118
2880,95965.89348
2881,146232.7487
2882,196492.8144
2883,199673.5035
2884,200286.0079
2885,188129.5288
2886,264934.1706
2887,134176.8714
2888,151547.2908
2889,182239.4
2890,82789.89161
2891,159945.1737
2892,182239.4
2893,182239.4
2894,182239.4
2895,337614.7589
2896,285323.9967
2897,225959.0895
2898,138612.5453
2899,200476.89
2900,166305.8649
2901,182239.4
2902,182239.4
2903,318681.4721
2904,352221.1011
2905,182239.4
2906,189638.6504
2907,95568.0405
2908,111475.3729
2909,182239.4
2910,182239.4
2911,65552.65074
2912,149806.9155
2913,66999.33923
2914,182239.4
2915,182239.4
2916,69800.59671
2917,177620.9384
2918,182239.4
2919,223781.7677
